Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1,Calma - Remix,Pedro Capó,655971,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-03,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
2,Adan y Eva,Paulo Londra,433133,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-03,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
3,MIA (feat. Drake),Bad Bunny,364022,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-03,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,348801,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
5,Ella Quiere Beber - Remix,Anuel AA,329703,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-03,2cYnZNzFRFK0H7vSNxPsUq,0.265,0.751,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.698
6,Baby Girl (feat. Lalo Ebratt),Mario Bautista,296603,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019-01-03,6o8ogTrSX8H0F66Pdz3Tsc,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
7,Desconocidos,Mau y Ricky,294347,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-03,0s5DNDV6LAKn2u2Ufa3VjQ,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
8,Amigos Con Derechos,Reik,247483,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-03,2zDj4WjbNDmrRL6Z4YjjCA,0.0481,0.686,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63
9,Vaina Loca,Ozuna,239723,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-03,48zFZh27QU5qsrBjn4C2FA,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.983,4,0.555
10,No Te Contaron Mal,Christian Nodal,235738,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty,2019-01-03,1LO951RWD10l9Vys0NrFty,0.388,0.617,156947,0.57,0.0,9,0.143,-3.074,0,0.0374,163.2,4,0.632
11,A Través Del Vaso,Grupo Arranke,231720,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ,2019-01-03,0oCSitNlzsQfuIapF9tXRQ,0.358,0.612,188662,0.694,1.31e-05,5,0.347,-2.979,1,0.0297,143.851,3,0.92
12,Ya No Tiene Novio,Sebastian Yatra,212660,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-03,7uQmJ1jgNzBpATSoWKSPFu,0.048,0.632,198933,0.832,0.0,7,0.0705,-1.948,0,0.154,182.184,4,0.784
13,"thank u, next",Ariana Grande,207175,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,2rPE9A1vEgShuZxxzR2tZH,0.28,0.724,207333,0.647,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435
14,Cuando Te Besé,Becky G,207015,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-03,2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,254383,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295
15,BEBE,6ix9ine,206355,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-03,4KkUjFkcQvGvWekl8RATDn,0.172,0.635,217822,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
16,In My Mind,Dynoro,202070,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-03,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
17,Puntos Suspensivos,Piso 21,200748,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-03,04cd1MHVq1D8v1nuTZoCdv,0.175,0.823,186316,0.731,0.0,11,0.131,-3.399,0,0.103,152.024,4,0.952
18,Imposible,Luis Fonsi,185253,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-03,3ao3OVxHlb3C08vAaApUlm,0.122,0.786,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.913
19,Adictiva,Daddy Yankee,184425,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-03,6MJUCumnQsQEKbCy28tbCP,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,179075,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
21,Bohemian Rhapsody - Remastered 2011,Queen,178217,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-03,7tFiyTwD0nx5a1eklYtX2J,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.913,4,0.227
22,Bubalu,Becky G,176487,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-03,7dNwJbsT0sg1le5kVugGJb,0.616,0.8,228493,0.355,0.0,6,0.118,-10.47,0,0.0895,145.929,4,0.253
23,Solo de Mi,Bad Bunny,172256,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-03,4uP3pUP18ennmz0tb3GphR,0.287,0.743,197968,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15
24,Reggaeton,J Balvin,170425,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-03,2D3z17LBMJ2HEHeBFFjTLi,0.0165,0.747,158800,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,0.552
25,No Es Justo,J Balvin,169438,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019-01-03,5qFeMRz4TvetPmzjre9Dq7,0.161,0.684,250840,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
26,Happier,Marshmello,164886,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-03,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
27,Rucón,Aleman,160512,https://open.spotify.com/track/6TDtGJSk3MDTnM6nTDu5Zu,2019-01-03,6TDtGJSk3MDTnM6nTDu5Zu,0.0196,0.863,168560,0.59,0.0,1,0.093,-8.768,1,0.5,161.98,4,0.579
28,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,156973,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY,2019-01-03,45sVRPegWSGpIcsrDoaaCY,0.219,0.709,234198,0.483,2.33e-06,0,0.241,-3.734,1,0.0281,123.566,4,0.834
29,Sola,Manuel Turizo,155221,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-01-03,675w3ACw5xZR3ODhUJlEVN,0.483,0.704,195044,0.706,0.0,11,0.0965,-5.233,0,0.111,92.965,4,0.856
30,Te Boté - Remix,Nio Garcia,153620,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019-01-03,3V8UKqhEK5zBkBb6d6ub8i,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
31,PPP,Kevin Roldan,152169,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-03,1DcxnVNFAyVl2sDQ646pXS,0.363,0.786,129040,0.65,8.17e-05,4,0.122,-6.839,1,0.109,92.975,4,0.712
32,Ponle,Rvssian,151879,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4,2019-01-03,28O1p0bQXH2F6Qn8jBZZR4,0.187,0.857,164765,0.772,0.00181,10,0.0851,-4.736,0,0.194,94.028,4,0.589
33,Promises (with Sam Smith),Calvin Harris,148656,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-03,5N5k9nd479b1xpDZ4usjrg,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
34,Créeme,KAROL G,145834,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-03,1mT47pKLXUwPYGwB91GcNz,0.154,0.715,212493,0.872,0.000146,6,0.11,-3.501,1,0.0547,96.939,4,0.682
35,Mejor Me Alejo,Banda Sinaloense MS de Sergio Lizárraga,142767,https://open.spotify.com/track/5OUGSwa2eadrcAsMdUItmO,2019-01-03,5OUGSwa2eadrcAsMdUItmO,0.206,0.823,201960,0.378,3.95e-06,0,0.106,-6.906,1,0.0431,124.084,4,0.54
36,Aerolínea Carrillo,T3R Elemento,137327,https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL,2019-01-03,0xYTyyfV767E2Vn3hz56kL,0.337,0.669,174276,0.561,0.0,1,0.198,-6.613,1,0.0318,114.405,3,0.867
37,Mala Mía,Maluma,136028,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-01-03,62o8KoI44JfN7aYxgTnPvh,0.31,0.749,183753,0.752,0.0,6,0.232,-4.883,1,0.345,180.049,4,0.901
38,Nunca Es Suficiente,Los Angeles Azules,135906,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019-01-03,63USmok1OioBzKuWGW9wAg,0.398,0.789,266213,0.518,0.0,2,0.0891,-5.417,0,0.0406,94.001,4,0.78
39,Me Rehúso,Danny Ocean,132153,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2019-01-03,6De0lHrwBfPfrhorm9q1Xl,0.0231,0.744,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,0.426
40,Ahora Te Puedes Marchar,Luis Miguel,130510,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,2019-01-03,1uKjQoh8JZj9ryuYRhpd7E,0.148,0.78,191973,0.877,2.36e-06,6,0.0627,-3.683,0,0.0427,133.263,4,0.909
41,Sin Pijama,Becky G,128725,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019-01-03,2ijef6ni2amuunRoKTlgww,0.354,0.791,188560,0.745,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,0.82
42,Déjala que vuelva (feat. Manuel Turizo),Piso 21,128234,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,2019-01-03,1j6xOGusnyXq3l6IryKF3G,0.0482,0.681,220117,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839
43,Cuando Nadie Ve,Morat,125226,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019-01-03,71iAechwVKGu26pahzFL0k,0.133,0.806,219587,0.778,0.0,1,0.218,-4.577,0,0.0616,95.993,4,0.84
44,Culpables,KAROL G,125118,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019-01-03,6q8Lb50EtqNeeJXXe8mMAH,0.279,0.728,226627,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416
45,No Me Acuerdo,Thalía,119657,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019-01-03,1G586ld1gbaECg4Bc6w40O,0.175,0.837,217653,0.784,0.0,7,0.0897,-4.531,0,0.101,94.036,4,0.748
46,Another One Bites The Dust - Remastered 2011,Queen,115326,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019-01-03,5vdp5UmvTsnMEMESIF2Ym7,0.112,0.933,214653,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,4,0.754
47,Natural,Imagine Dragons,110955,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019-01-03,2FY7b99s15jUprqC0M5NCT,0.217,0.704,189467,0.611,0.0,2,0.0812,-6.112,1,0.0409,100.0,4,0.22
48,Girls Like You (feat. Cardi B),Maroon 5,108965,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-03,7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
49,Te Vi,Piso 21,108918,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-01-03,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
50,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,105613,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2019-01-03,1l77YWrGUp3qX3NS1rz7lq,0.278,0.765,202560,0.339,0.0,8,0.131,-8.965,1,0.0365,123.95,4,0.864
1,Calma - Remix,Pedro Capó,682295,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-04,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
2,Adan y Eva,Paulo Londra,448468,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-04,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
3,MIA (feat. Drake),Bad Bunny,379696,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-04,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,360199,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
5,Ella Quiere Beber - Remix,Anuel AA,344257,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-04,2cYnZNzFRFK0H7vSNxPsUq,0.265,0.751,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.698
6,Desconocidos,Mau y Ricky,312824,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-04,0s5DNDV6LAKn2u2Ufa3VjQ,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
7,Baby Girl (feat. Lalo Ebratt),Mario Bautista,310702,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019-01-04,6o8ogTrSX8H0F66Pdz3Tsc,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
8,Amigos Con Derechos,Reik,261649,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-04,2zDj4WjbNDmrRL6Z4YjjCA,0.0481,0.686,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63
9,No Te Contaron Mal,Christian Nodal,249086,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty,2019-01-04,1LO951RWD10l9Vys0NrFty,0.388,0.617,156947,0.57,0.0,9,0.143,-3.074,0,0.0374,163.2,4,0.632
10,Vaina Loca,Ozuna,245803,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-04,48zFZh27QU5qsrBjn4C2FA,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.983,4,0.555
11,A Través Del Vaso,Grupo Arranke,242293,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ,2019-01-04,0oCSitNlzsQfuIapF9tXRQ,0.358,0.612,188662,0.694,1.31e-05,5,0.347,-2.979,1,0.0297,143.851,3,0.92
12,Ya No Tiene Novio,Sebastian Yatra,222587,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-04,7uQmJ1jgNzBpATSoWKSPFu,0.048,0.632,198933,0.832,0.0,7,0.0705,-1.948,0,0.154,182.184,4,0.784
13,BEBE,6ix9ine,216876,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-04,4KkUjFkcQvGvWekl8RATDn,0.172,0.635,217822,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
14,Cuando Te Besé,Becky G,215739,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-04,2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,254383,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295
15,"thank u, next",Ariana Grande,214091,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,2rPE9A1vEgShuZxxzR2tZH,0.28,0.724,207333,0.647,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435
16,Puntos Suspensivos,Piso 21,213309,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-04,04cd1MHVq1D8v1nuTZoCdv,0.175,0.823,186316,0.731,0.0,11,0.131,-3.399,0,0.103,152.024,4,0.952
17,In My Mind,Dynoro,211735,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-04,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
18,Imposible,Luis Fonsi,196042,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-04,3ao3OVxHlb3C08vAaApUlm,0.122,0.786,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.913
19,Adictiva,Daddy Yankee,191838,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-04,6MJUCumnQsQEKbCy28tbCP,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,185939,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
21,Bubalu,Becky G,185685,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-04,7dNwJbsT0sg1le5kVugGJb,0.616,0.8,228493,0.355,0.0,6,0.118,-10.47,0,0.0895,145.929,4,0.253
22,Bohemian Rhapsody - Remastered 2011,Queen,183797,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-04,7tFiyTwD0nx5a1eklYtX2J,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.913,4,0.227
23,Reggaeton,J Balvin,177595,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-04,2D3z17LBMJ2HEHeBFFjTLi,0.0165,0.747,158800,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,0.552
24,No Es Justo,J Balvin,176096,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019-01-04,5qFeMRz4TvetPmzjre9Dq7,0.161,0.684,250840,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
25,Solo de Mi,Bad Bunny,175468,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-04,4uP3pUP18ennmz0tb3GphR,0.287,0.743,197968,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15
26,Happier,Marshmello,172664,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-04,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
27,Rucón,Aleman,169228,https://open.spotify.com/track/6TDtGJSk3MDTnM6nTDu5Zu,2019-01-04,6TDtGJSk3MDTnM6nTDu5Zu,0.0196,0.863,168560,0.59,0.0,1,0.093,-8.768,1,0.5,161.98,4,0.579
28,Sola,Manuel Turizo,167163,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-01-04,675w3ACw5xZR3ODhUJlEVN,0.483,0.704,195044,0.706,0.0,11,0.0965,-5.233,0,0.111,92.965,4,0.856
29,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,165523,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY,2019-01-04,45sVRPegWSGpIcsrDoaaCY,0.219,0.709,234198,0.483,2.33e-06,0,0.241,-3.734,1,0.0281,123.566,4,0.834
30,Ponle,Rvssian,161950,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4,2019-01-04,28O1p0bQXH2F6Qn8jBZZR4,0.187,0.857,164765,0.772,0.00181,10,0.0851,-4.736,0,0.194,94.028,4,0.589
31,Te Boté - Remix,Nio Garcia,161026,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019-01-04,3V8UKqhEK5zBkBb6d6ub8i,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
32,PPP,Kevin Roldan,159384,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-04,1DcxnVNFAyVl2sDQ646pXS,0.363,0.786,129040,0.65,8.17e-05,4,0.122,-6.839,1,0.109,92.975,4,0.712
33,Créeme,KAROL G,156883,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-04,1mT47pKLXUwPYGwB91GcNz,0.154,0.715,212493,0.872,0.000146,6,0.11,-3.501,1,0.0547,96.939,4,0.682
34,Promises (with Sam Smith),Calvin Harris,153671,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-04,5N5k9nd479b1xpDZ4usjrg,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
35,Mejor Me Alejo,Banda Sinaloense MS de Sergio Lizárraga,151753,https://open.spotify.com/track/5OUGSwa2eadrcAsMdUItmO,2019-01-04,5OUGSwa2eadrcAsMdUItmO,0.206,0.823,201960,0.378,3.95e-06,0,0.106,-6.906,1,0.0431,124.084,4,0.54
36,Aerolínea Carrillo,T3R Elemento,142401,https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL,2019-01-04,0xYTyyfV767E2Vn3hz56kL,0.337,0.669,174276,0.561,0.0,1,0.198,-6.613,1,0.0318,114.405,3,0.867
37,Mala Mía,Maluma,140780,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-01-04,62o8KoI44JfN7aYxgTnPvh,0.31,0.749,183753,0.752,0.0,6,0.232,-4.883,1,0.345,180.049,4,0.901
38,Me Rehúso,Danny Ocean,138364,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2019-01-04,6De0lHrwBfPfrhorm9q1Xl,0.0231,0.744,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,0.426
39,Déjala que vuelva (feat. Manuel Turizo),Piso 21,136464,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,2019-01-04,1j6xOGusnyXq3l6IryKF3G,0.0482,0.681,220117,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839
40,Ahora Te Puedes Marchar,Luis Miguel,136453,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,2019-01-04,1uKjQoh8JZj9ryuYRhpd7E,0.148,0.78,191973,0.877,2.36e-06,6,0.0627,-3.683,0,0.0427,133.263,4,0.909
41,Nunca Es Suficiente,Los Angeles Azules,136029,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2019-01-04,63USmok1OioBzKuWGW9wAg,0.398,0.789,266213,0.518,0.0,2,0.0891,-5.417,0,0.0406,94.001,4,0.78
42,Sin Pijama,Becky G,134969,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019-01-04,2ijef6ni2amuunRoKTlgww,0.354,0.791,188560,0.745,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,0.82
43,Culpables,KAROL G,133902,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019-01-04,6q8Lb50EtqNeeJXXe8mMAH,0.279,0.728,226627,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416
44,Cuando Nadie Ve,Morat,131916,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019-01-04,71iAechwVKGu26pahzFL0k,0.133,0.806,219587,0.778,0.0,1,0.218,-4.577,0,0.0616,95.993,4,0.84
45,No Me Acuerdo,Thalía,124874,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019-01-04,1G586ld1gbaECg4Bc6w40O,0.175,0.837,217653,0.784,0.0,7,0.0897,-4.531,0,0.101,94.036,4,0.748
46,Te Vi,Piso 21,123598,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-01-04,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
47,Another One Bites The Dust - Remastered 2011,Queen,119869,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019-01-04,5vdp5UmvTsnMEMESIF2Ym7,0.112,0.933,214653,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,4,0.754
48,Natural,Imagine Dragons,118100,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019-01-04,2FY7b99s15jUprqC0M5NCT,0.217,0.704,189467,0.611,0.0,2,0.0812,-6.112,1,0.0409,100.0,4,0.22
49,Girls Like You (feat. Cardi B),Maroon 5,115287,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-04,7fa9MBXhVfQ8P8Df9OEbD8,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
50,El Color de Tus Ojos,Banda Sinaloense MS de Sergio Lizárraga,112690,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2019-01-04,1l77YWrGUp3qX3NS1rz7lq,0.278,0.765,202560,0.339,0.0,8,0.131,-8.965,1,0.0365,123.95,4,0.864
1,Calma - Remix,Pedro Capó,707940,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-05,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
2,Adan y Eva,Paulo Londra,468239,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-05,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
3,MIA (feat. Drake),Bad Bunny,391473,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-05,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,372458,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-05,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
